file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Json2Shiviz/src/main/java/org/services/analysis/CalculateEventAndNode.java,org.services.analysis.CalculateEventAndNode,class,0,0,0,0,5,1,0,12,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,6,6,0,6,0,0,0,0,5,35,0,1,1,1,1,8,2,14,0,13,4,0,0,0,44,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-route-service/src/test/java/adminroute/service/AdminRouteServiceImplTest.java,adminroute.service.AdminRouteServiceImplTest$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/entity/Balance.java,inside_payment.entity.Balance,class,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,2,0,0,0,0,5,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/SCTCall.java,org.myproject.ms.monitoring.instrument.async.SCTCall,class,8,14,6,8,7,2,0,9,4,0.4,0.3,0.3,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,1,0,0,35,3,0,2,1,0,0,0,4,0,3,1,0,0,0,21,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/messaging/websocket/TWSAConf.java,org.myproject.ms.monitoring.instrument.messaging.websocket.TWSAConf,class,17,17,0,17,3,2,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,14,0,0,0,0,0,1,0,0,0,4,0,0,0,0,39,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/entity/TripAllDetail.java,travel2.entity.TripAllDetail,class,5,6,1,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/service/StationFoodServiceImpl.java,food.service.StationFoodServiceImpl,class,9,11,2,9,13,1,0,12,0,0.2,1.0,1.0,5,0,5,0,0,0,5,0,0,0,4,1,0,1,0,3,1,0,0,62,11,0,5,1,0,15,11,8,0,9,2,0,0,0,45,1,5
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-basic-service/src/main/java/fdse/microservice/controller/BasicController.java,fdse.microservice.controller.BasicController,class,14,16,2,14,4,1,0,7,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,1,0,1,0,1,1,0,0,19,4,0,0,0,0,9,0,1,0,2,0,0,0,0,28,1,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-basic-service/src/main/java/fdse/microservice/service/BasicServiceImpl.java,fdse.microservice.service.BasicServiceImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/msg/HBMInject.java,org.myproject.ms.monitoring.instrument.msg.HBMInject,class,8,10,2,8,23,1,0,37,33,0.6,0.0,0.0,10,0,2,8,0,0,2,0,0,0,1,0,0,1,0,0,1,0,4,79,6,2,3,0,0,1,1,7,3,6,3,0,0,0,44,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/ItemInjector.java,org.myproject.ms.monitoring.ItemInjector,interface,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-price-service/src/test/java/price/service/PriceServiceImplTest.java,price.service.PriceServiceImplTest,class,11,11,0,11,12,1,0,28,0,0.083333336,0.8333333,0.8333333,12,0,12,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,2,75,0,0,0,0,0,15,11,20,0,22,0,0,0,0,38,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/TSOStr.java,org.myproject.ms.monitoring.instrument.web.TSOStr,class,6,7,1,6,25,2,0,13,0,0.59420294,1.0,1.0,23,0,22,0,0,1,23,0,0,0,3,1,0,3,0,0,3,0,3,83,1,0,0,0,0,2,0,3,0,3,1,0,0,0,37,0,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous5,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/antn/TagValueResolver.java,org.myproject.ms.monitoring.antn.TagValueResolver,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/SWProp.java,org.myproject.ms.monitoring.instrument.web.SWProp$AsyncClient,innerclass,2,2,0,2,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,9,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-route-service/src/main/java/route/controller/RouteController.java,route.controller.RouteController,class,17,19,2,17,7,1,0,11,0,0.14285715,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,0,31,7,0,0,0,0,15,0,1,0,2,0,0,0,0,38,1,6
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous6,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/constant/InfoConstant.java,auth.constant.InfoConstant,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,10,10,10,0,0,0,10,0,0,15,0,0,0,0,0,11,0,10,0,10,0,0,0,0,39,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowOne.java,TestFlowOne,class,10,11,1,10,30,1,0,40,0,0.60606056,0.8181818,0.8181818,11,2,11,0,0,0,11,0,0,0,3,0,0,3,0,0,0,0,17,190,1,1,7,0,2,122,33,72,15,69,2,0,0,0,112,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/main/java/other/entity/QueryInfo.java,other.entity.QueryInfo,class,1,6,5,1,7,1,0,0,11,0.74603176,0.23809524,0.33333334,7,0,7,0,0,0,7,0,0,0,9,0,0,9,0,0,0,0,0,41,0,0,0,0,0,0,1,16,0,9,0,0,0,0,26,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/entity/Config.java,config.entity.Config,class,5,12,7,5,2,1,0,0,0,0.16666667,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,2,0,5,0,3,0,0,0,0,5,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-wait-order-service/src/test/java/waitorder/WaitOrderApplicationTests.java,waitorder.WaitOrderApplicationTests,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/test/java/admintravel/service/AdminTravelServiceImplTest.java,admintravel.service.AdminTravelServiceImplTest,class,15,15,0,15,11,1,0,12,0,0.22727272,0.8181818,0.8181818,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,0,109,0,0,0,0,0,26,19,45,2,47,0,4,0,0,45,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/main/java/other/config/SecurityConfig.java,other.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-preserve-service/src/main/java/preserve/service/PreserveServiceImpl.java,preserve.service.PreserveServiceImpl$Anonymous7,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/spl/PBSamp.java,org.myproject.ms.monitoring.spl.PBSamp,class,5,6,1,5,10,1,0,8,1,0.44444445,0.33333334,0.33333334,3,1,2,0,0,1,3,0,0,0,3,0,0,3,0,0,3,0,1,44,4,2,4,0,1,0,9,12,2,10,2,0,0,0,33,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/ChainKeys.java,org.myproject.ms.monitoring.ChainKeys$Async,innerclass,0,0,0,0,8,1,0,0,20,0.75,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,30,4,0,0,0,0,4,0,8,0,4,0,0,0,0,13,9,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/Travel2Application.java,travel2.Travel2Application,class,11,12,1,11,2,1,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TEServ.java,org.myproject.ms.monitoring.instrument.async.TEServ,class,9,11,2,9,28,1,1,19,0,0.57500005,0.84210527,1.0,20,0,16,1,0,3,19,0,0,0,6,0,0,1,0,5,1,0,0,93,15,1,6,0,1,0,0,16,0,11,2,0,0,0,54,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-service/src/main/java/foodsearch/repository/FoodOrderRepository.java,foodsearch.repository.FoodOrderRepository,interface,3,5,2,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/schedl/TSAspect.java,org.myproject.ms.monitoring.instrument.schedl.TSAspect,class,8,9,1,8,3,1,0,16,0,0.125,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,1,0,4,0,0,4,0,1,27,2,0,0,1,0,2,0,6,2,6,1,0,0,0,32,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-consign-service/src/main/java/consign/config/SecurityConfig.java,consign.config.SecurityConfig,class,13,13,0,13,3,2,0,15,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,9,0,0,0,0,0,1,0,0,65,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceTravel2.java,TestServiceTravel2,class,7,7,0,7,6,1,0,17,0,0.25,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,3,34,0,0,0,0,0,17,5,4,1,4,1,0,0,0,34,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-user-service/src/main/java/user/init/InitUser.java,user.init.InitUser,class,7,7,0,7,2,1,0,12,0,0.6666667,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,13,0,0,1,0,0,7,2,2,0,5,1,0,0,0,21,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/TravelResult.java,edu.fudan.common.entity.TravelResult,class,3,8,5,3,2,1,0,0,1,0.9,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,5,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TAAsp.java,org.myproject.ms.monitoring.instrument.async.TAAsp,class,13,15,2,13,5,1,0,22,2,0.5625,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,4,1,0,4,0,0,4,0,1,36,4,0,1,1,0,3,0,9,2,9,1,0,0,0,45,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/trace/ICHolder.java,org.myproject.ms.monitoring.trace.ICHolder$SpanContext,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,10,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-consign-service/src/test/java/consign/service/ConsignServiceImplTest.java,consign.service.ConsignServiceImplTest,class,16,16,0,16,10,1,0,24,0,0.275,0.8,0.8,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,24,84,0,0,0,0,0,51,23,29,2,32,0,2,0,0,61,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/config/SecurityConfig.java,food.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/init/InitData.java,travel.init.InitData,class,5,5,0,5,1,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,0,55,0,0,0,0,0,26,0,5,0,6,0,0,0,0,32,1,0
